,shape,width,height,position
32559,inv_half_circle,0.21053,0.6,0.26471
32560,inv_half_circle,0.21053,0.6,0.29412
32561,inv_half_circle,0.21053,0.6,0.32353
32562,inv_half_circle,0.21053,0.6,0.35294
32563,inv_half_circle,0.21053,0.6,0.38235
32564,inv_half_circle,0.21053,0.6,0.41176
32565,inv_half_circle,0.21053,0.6,0.44118
32566,inv_half_circle,0.21053,0.6,0.47059
32567,inv_half_circle,0.21053,0.6,0.5
32568,inv_half_circle,0.21053,0.6,0.52941
32569,inv_half_circle,0.21053,0.6,0.55882
32570,inv_half_circle,0.21053,0.6,0.58824
32571,inv_half_circle,0.21053,0.6,0.61765
32572,inv_half_circle,0.21053,0.6,0.64706
32573,inv_half_circle,0.21053,0.6,0.67647
32574,inv_half_circle,0.21053,0.6,0.70588
32575,inv_half_circle,0.21053,0.6,0.73529
32576,inv_half_circle,0.21053,0.6,0.76471
32577,inv_half_circle,0.21053,0.6,0.79412
32578,inv_half_circle,0.21053,0.6,0.82353
32579,inv_half_circle,0.21053,0.6,0.85294
32580,inv_half_circle,0.21053,0.6,0.88235
32581,inv_half_circle,0.21053,0.6,0.91176
32582,inv_half_circle,0.21053,0.6,0.94118
32583,inv_half_circle,0.21053,0.6,0.97059
32584,inv_half_circle,0.21053,0.6,1.0
32585,inv_half_circle,0.21053,0.7,0.0
32586,inv_half_circle,0.21053,0.7,0.02941
32587,inv_half_circle,0.21053,0.7,0.05882
32588,inv_half_circle,0.21053,0.7,0.08824
32589,inv_half_circle,0.21053,0.7,0.11765
32590,inv_half_circle,0.21053,0.7,0.14706
32591,inv_half_circle,0.21053,0.7,0.17647
32592,inv_half_circle,0.21053,0.7,0.20588
32593,inv_half_circle,0.21053,0.7,0.23529
32594,inv_half_circle,0.21053,0.7,0.26471
32595,inv_half_circle,0.21053,0.7,0.29412
32596,inv_half_circle,0.21053,0.7,0.32353
32597,inv_half_circle,0.21053,0.7,0.35294
32598,inv_half_circle,0.21053,0.7,0.38235
32599,inv_half_circle,0.21053,0.7,0.41176
32600,inv_half_circle,0.21053,0.7,0.44118
32601,inv_half_circle,0.21053,0.7,0.47059
32602,inv_half_circle,0.21053,0.7,0.5
32603,inv_half_circle,0.21053,0.7,0.52941
32604,inv_half_circle,0.21053,0.7,0.55882
32605,inv_half_circle,0.21053,0.7,0.58824
32606,inv_half_circle,0.21053,0.7,0.61765
32607,inv_half_circle,0.21053,0.7,0.64706
32608,inv_half_circle,0.21053,0.7,0.67647
32609,inv_half_circle,0.21053,0.7,0.70588
32610,inv_half_circle,0.21053,0.7,0.73529
32611,inv_half_circle,0.21053,0.7,0.76471
32612,inv_half_circle,0.21053,0.7,0.79412
32613,inv_half_circle,0.21053,0.7,0.82353
32614,inv_half_circle,0.21053,0.7,0.85294
32615,inv_half_circle,0.21053,0.7,0.88235
32616,inv_half_circle,0.21053,0.7,0.91176
32617,inv_half_circle,0.21053,0.7,0.94118
32618,inv_half_circle,0.21053,0.7,0.97059
32619,inv_half_circle,0.21053,0.7,1.0
32620,inv_half_circle,0.21053,0.8,0.0
32621,inv_half_circle,0.21053,0.8,0.02941
32622,inv_half_circle,0.21053,0.8,0.05882
32623,inv_half_circle,0.21053,0.8,0.08824
32624,inv_half_circle,0.21053,0.8,0.11765
32625,inv_half_circle,0.21053,0.8,0.14706
32626,inv_half_circle,0.21053,0.8,0.17647
32627,inv_half_circle,0.21053,0.8,0.20588
32628,inv_half_circle,0.21053,0.8,0.23529
32629,inv_half_circle,0.21053,0.8,0.26471
32630,inv_half_circle,0.21053,0.8,0.29412
32631,inv_half_circle,0.21053,0.8,0.32353
32632,inv_half_circle,0.21053,0.8,0.35294
32633,inv_half_circle,0.21053,0.8,0.38235
32634,inv_half_circle,0.21053,0.8,0.41176
32635,inv_half_circle,0.21053,0.8,0.44118
32636,inv_half_circle,0.21053,0.8,0.47059
32637,inv_half_circle,0.21053,0.8,0.5
32638,inv_half_circle,0.21053,0.8,0.52941
32639,inv_half_circle,0.21053,0.8,0.55882
32640,inv_half_circle,0.21053,0.8,0.58824
32641,inv_half_circle,0.21053,0.8,0.61765
32642,inv_half_circle,0.21053,0.8,0.64706
32643,inv_half_circle,0.21053,0.8,0.67647
32644,inv_half_circle,0.21053,0.8,0.70588
32645,inv_half_circle,0.21053,0.8,0.73529
32646,inv_half_circle,0.21053,0.8,0.76471
32647,inv_half_circle,0.21053,0.8,0.79412
32648,inv_half_circle,0.21053,0.8,0.82353
32649,inv_half_circle,0.21053,0.8,0.85294
32650,inv_half_circle,0.21053,0.8,0.88235
32651,inv_half_circle,0.21053,0.8,0.91176
32652,inv_half_circle,0.21053,0.8,0.94118
32653,inv_half_circle,0.21053,0.8,0.97059
32654,inv_half_circle,0.21053,0.8,1.0
32655,inv_half_circle,0.21053,0.9,0.0
32656,inv_half_circle,0.21053,0.9,0.02941
32657,inv_half_circle,0.21053,0.9,0.05882
32658,inv_half_circle,0.21053,0.9,0.08824
32659,inv_half_circle,0.21053,0.9,0.11765
32660,inv_half_circle,0.21053,0.9,0.14706
32661,inv_half_circle,0.21053,0.9,0.17647
32662,inv_half_circle,0.21053,0.9,0.20588
32663,inv_half_circle,0.21053,0.9,0.23529
32664,inv_half_circle,0.21053,0.9,0.26471
32665,inv_half_circle,0.21053,0.9,0.29412
32666,inv_half_circle,0.21053,0.9,0.32353
32667,inv_half_circle,0.21053,0.9,0.35294
32668,inv_half_circle,0.21053,0.9,0.38235
32669,inv_half_circle,0.21053,0.9,0.41176
32670,inv_half_circle,0.21053,0.9,0.44118
32671,inv_half_circle,0.21053,0.9,0.47059
32672,inv_half_circle,0.21053,0.9,0.5
32673,inv_half_circle,0.21053,0.9,0.52941
32674,inv_half_circle,0.21053,0.9,0.55882
32675,inv_half_circle,0.21053,0.9,0.58824
32676,inv_half_circle,0.21053,0.9,0.61765
32677,inv_half_circle,0.21053,0.9,0.64706
32678,inv_half_circle,0.21053,0.9,0.67647
32679,inv_half_circle,0.21053,0.9,0.70588
32680,inv_half_circle,0.21053,0.9,0.73529
32681,inv_half_circle,0.21053,0.9,0.76471
32682,inv_half_circle,0.21053,0.9,0.79412
32683,inv_half_circle,0.21053,0.9,0.82353
32684,inv_half_circle,0.21053,0.9,0.85294
32685,inv_half_circle,0.21053,0.9,0.88235
32686,inv_half_circle,0.21053,0.9,0.91176
32687,inv_half_circle,0.21053,0.9,0.94118
32688,inv_half_circle,0.21053,0.9,0.97059
32689,inv_half_circle,0.21053,0.9,1.0
32690,inv_half_circle,0.21053,1.0,0.0
32691,inv_half_circle,0.21053,1.0,0.02941
32692,inv_half_circle,0.21053,1.0,0.05882
32693,inv_half_circle,0.21053,1.0,0.08824
32694,inv_half_circle,0.21053,1.0,0.11765
32695,inv_half_circle,0.21053,1.0,0.14706
32696,inv_half_circle,0.21053,1.0,0.17647
32697,inv_half_circle,0.21053,1.0,0.20588
32698,inv_half_circle,0.21053,1.0,0.23529
32699,inv_half_circle,0.21053,1.0,0.26471
32700,inv_half_circle,0.21053,1.0,0.29412
32701,inv_half_circle,0.21053,1.0,0.32353
32702,inv_half_circle,0.21053,1.0,0.35294
32703,inv_half_circle,0.21053,1.0,0.38235
32704,inv_half_circle,0.21053,1.0,0.41176
32705,inv_half_circle,0.21053,1.0,0.44118
32706,inv_half_circle,0.21053,1.0,0.47059
32707,inv_half_circle,0.21053,1.0,0.5
32708,inv_half_circle,0.21053,1.0,0.52941
32709,inv_half_circle,0.21053,1.0,0.55882
32710,inv_half_circle,0.21053,1.0,0.58824
32711,inv_half_circle,0.21053,1.0,0.61765
32712,inv_half_circle,0.21053,1.0,0.64706
32713,inv_half_circle,0.21053,1.0,0.67647
32714,inv_half_circle,0.21053,1.0,0.70588
32715,inv_half_circle,0.21053,1.0,0.73529
32716,inv_half_circle,0.21053,1.0,0.76471
32717,inv_half_circle,0.21053,1.0,0.79412
32718,inv_half_circle,0.21053,1.0,0.82353
32719,inv_half_circle,0.21053,1.0,0.85294
32720,inv_half_circle,0.21053,1.0,0.88235
32721,inv_half_circle,0.21053,1.0,0.91176
32722,inv_half_circle,0.21053,1.0,0.94118
32723,inv_half_circle,0.21053,1.0,0.97059
32724,inv_half_circle,0.21053,1.0,1.0
32725,inv_half_circle,0.26316,0.0,0.0
32726,inv_half_circle,0.26316,0.0,0.02941
32727,inv_half_circle,0.26316,0.0,0.05882
32728,inv_half_circle,0.26316,0.0,0.08824
32729,inv_half_circle,0.26316,0.0,0.11765
32730,inv_half_circle,0.26316,0.0,0.14706
32731,inv_half_circle,0.26316,0.0,0.17647
32732,inv_half_circle,0.26316,0.0,0.20588
32733,inv_half_circle,0.26316,0.0,0.23529
32734,inv_half_circle,0.26316,0.0,0.26471
32735,inv_half_circle,0.26316,0.0,0.29412
32736,inv_half_circle,0.26316,0.0,0.32353
32737,inv_half_circle,0.26316,0.0,0.35294
32738,inv_half_circle,0.26316,0.0,0.38235
32739,inv_half_circle,0.26316,0.0,0.41176
32740,inv_half_circle,0.26316,0.0,0.44118
32741,inv_half_circle,0.26316,0.0,0.47059
32742,inv_half_circle,0.26316,0.0,0.5
32743,inv_half_circle,0.26316,0.0,0.52941
32744,inv_half_circle,0.26316,0.0,0.55882
32745,inv_half_circle,0.26316,0.0,0.58824
32746,inv_half_circle,0.26316,0.0,0.61765
32747,inv_half_circle,0.26316,0.0,0.64706
32748,inv_half_circle,0.26316,0.0,0.67647
32749,inv_half_circle,0.26316,0.0,0.70588
32750,inv_half_circle,0.26316,0.0,0.73529
32751,inv_half_circle,0.26316,0.0,0.76471
32752,inv_half_circle,0.26316,0.0,0.79412
32753,inv_half_circle,0.26316,0.0,0.82353
32754,inv_half_circle,0.26316,0.0,0.85294
32755,inv_half_circle,0.26316,0.0,0.88235
32756,inv_half_circle,0.26316,0.0,0.91176
32757,inv_half_circle,0.26316,0.0,0.94118
32758,inv_half_circle,0.26316,0.0,0.97059
32759,inv_half_circle,0.26316,0.0,1.0
32760,inv_half_circle,0.26316,0.1,0.0
32761,inv_half_circle,0.26316,0.1,0.02941
32762,inv_half_circle,0.26316,0.1,0.05882
32763,inv_half_circle,0.26316,0.1,0.08824
32764,inv_half_circle,0.26316,0.1,0.11765
32765,inv_half_circle,0.26316,0.1,0.14706
32766,inv_half_circle,0.26316,0.1,0.17647
32767,inv_half_circle,0.26316,0.1,0.20588
32768,inv_half_circle,0.26316,0.1,0.23529
32769,inv_half_circle,0.26316,0.1,0.26471
32770,inv_half_circle,0.26316,0.1,0.29412
32771,inv_half_circle,0.26316,0.1,0.32353
32772,inv_half_circle,0.26316,0.1,0.35294
32773,inv_half_circle,0.26316,0.1,0.38235
32774,inv_half_circle,0.26316,0.1,0.41176
32775,inv_half_circle,0.26316,0.1,0.44118
32776,inv_half_circle,0.26316,0.1,0.47059
32777,inv_half_circle,0.26316,0.1,0.5
32778,inv_half_circle,0.26316,0.1,0.52941
32779,inv_half_circle,0.26316,0.1,0.55882
32780,inv_half_circle,0.26316,0.1,0.58824
32781,inv_half_circle,0.26316,0.1,0.61765
32782,inv_half_circle,0.26316,0.1,0.64706
32783,inv_half_circle,0.26316,0.1,0.67647
32784,inv_half_circle,0.26316,0.1,0.70588
32785,inv_half_circle,0.26316,0.1,0.73529
32786,inv_half_circle,0.26316,0.1,0.76471
32787,inv_half_circle,0.26316,0.1,0.79412
32788,inv_half_circle,0.26316,0.1,0.82353
32789,inv_half_circle,0.26316,0.1,0.85294
32790,inv_half_circle,0.26316,0.1,0.88235
32791,inv_half_circle,0.26316,0.1,0.91176
32792,inv_half_circle,0.26316,0.1,0.94118
32793,inv_half_circle,0.26316,0.1,0.97059
32794,inv_half_circle,0.26316,0.1,1.0
32795,inv_half_circle,0.26316,0.2,0.0
32796,inv_half_circle,0.26316,0.2,0.02941
32797,inv_half_circle,0.26316,0.2,0.05882
32798,inv_half_circle,0.26316,0.2,0.08824
32799,inv_half_circle,0.26316,0.2,0.11765
32800,inv_half_circle,0.26316,0.2,0.14706
32801,inv_half_circle,0.26316,0.2,0.17647
32802,inv_half_circle,0.26316,0.2,0.20588
32803,inv_half_circle,0.26316,0.2,0.23529
32804,inv_half_circle,0.26316,0.2,0.26471
32805,inv_half_circle,0.26316,0.2,0.29412
32806,inv_half_circle,0.26316,0.2,0.32353
32807,inv_half_circle,0.26316,0.2,0.35294
32808,inv_half_circle,0.26316,0.2,0.38235
32809,inv_half_circle,0.26316,0.2,0.41176
32810,inv_half_circle,0.26316,0.2,0.44118
32811,inv_half_circle,0.26316,0.2,0.47059
32812,inv_half_circle,0.26316,0.2,0.5
32813,inv_half_circle,0.26316,0.2,0.52941
32814,inv_half_circle,0.26316,0.2,0.55882
32815,inv_half_circle,0.26316,0.2,0.58824
32816,inv_half_circle,0.26316,0.2,0.61765
32817,inv_half_circle,0.26316,0.2,0.64706
32818,inv_half_circle,0.26316,0.2,0.67647
32819,inv_half_circle,0.26316,0.2,0.70588
32820,inv_half_circle,0.26316,0.2,0.73529
32821,inv_half_circle,0.26316,0.2,0.76471
32822,inv_half_circle,0.26316,0.2,0.79412
32823,inv_half_circle,0.26316,0.2,0.82353
32824,inv_half_circle,0.26316,0.2,0.85294
32825,inv_half_circle,0.26316,0.2,0.88235
32826,inv_half_circle,0.26316,0.2,0.91176
32827,inv_half_circle,0.26316,0.2,0.94118
32828,inv_half_circle,0.26316,0.2,0.97059
32829,inv_half_circle,0.26316,0.2,1.0
32830,inv_half_circle,0.26316,0.3,0.0
32831,inv_half_circle,0.26316,0.3,0.02941
32832,inv_half_circle,0.26316,0.3,0.05882
32833,inv_half_circle,0.26316,0.3,0.08824
32834,inv_half_circle,0.26316,0.3,0.11765
32835,inv_half_circle,0.26316,0.3,0.14706
32836,inv_half_circle,0.26316,0.3,0.17647
32837,inv_half_circle,0.26316,0.3,0.20588
32838,inv_half_circle,0.26316,0.3,0.23529
32839,inv_half_circle,0.26316,0.3,0.26471
32840,inv_half_circle,0.26316,0.3,0.29412
32841,inv_half_circle,0.26316,0.3,0.32353
32842,inv_half_circle,0.26316,0.3,0.35294
32843,inv_half_circle,0.26316,0.3,0.38235
32844,inv_half_circle,0.26316,0.3,0.41176
32845,inv_half_circle,0.26316,0.3,0.44118
32846,inv_half_circle,0.26316,0.3,0.47059
32847,inv_half_circle,0.26316,0.3,0.5
32848,inv_half_circle,0.26316,0.3,0.52941
32849,inv_half_circle,0.26316,0.3,0.55882
32850,inv_half_circle,0.26316,0.3,0.58824
32851,inv_half_circle,0.26316,0.3,0.61765
32852,inv_half_circle,0.26316,0.3,0.64706
32853,inv_half_circle,0.26316,0.3,0.67647
32854,inv_half_circle,0.26316,0.3,0.70588
32855,inv_half_circle,0.26316,0.3,0.73529
32856,inv_half_circle,0.26316,0.3,0.76471
32857,inv_half_circle,0.26316,0.3,0.79412
32858,inv_half_circle,0.26316,0.3,0.82353
32859,inv_half_circle,0.26316,0.3,0.85294
32860,inv_half_circle,0.26316,0.3,0.88235
32861,inv_half_circle,0.26316,0.3,0.91176
32862,inv_half_circle,0.26316,0.3,0.94118
32863,inv_half_circle,0.26316,0.3,0.97059
32864,inv_half_circle,0.26316,0.3,1.0
32865,inv_half_circle,0.26316,0.4,0.0
32866,inv_half_circle,0.26316,0.4,0.02941
32867,inv_half_circle,0.26316,0.4,0.05882
32868,inv_half_circle,0.26316,0.4,0.08824
32869,inv_half_circle,0.26316,0.4,0.11765
32870,inv_half_circle,0.26316,0.4,0.14706
32871,inv_half_circle,0.26316,0.4,0.17647
32872,inv_half_circle,0.26316,0.4,0.20588
32873,inv_half_circle,0.26316,0.4,0.23529
32874,inv_half_circle,0.26316,0.4,0.26471
32875,inv_half_circle,0.26316,0.4,0.29412
32876,inv_half_circle,0.26316,0.4,0.32353
32877,inv_half_circle,0.26316,0.4,0.35294
32878,inv_half_circle,0.26316,0.4,0.38235
32879,inv_half_circle,0.26316,0.4,0.41176
32880,inv_half_circle,0.26316,0.4,0.44118
32881,inv_half_circle,0.26316,0.4,0.47059
32882,inv_half_circle,0.26316,0.4,0.5
32883,inv_half_circle,0.26316,0.4,0.52941
32884,inv_half_circle,0.26316,0.4,0.55882
32885,inv_half_circle,0.26316,0.4,0.58824
32886,inv_half_circle,0.26316,0.4,0.61765
32887,inv_half_circle,0.26316,0.4,0.64706
32888,inv_half_circle,0.26316,0.4,0.67647
32889,inv_half_circle,0.26316,0.4,0.70588
32890,inv_half_circle,0.26316,0.4,0.73529
32891,inv_half_circle,0.26316,0.4,0.76471
32892,inv_half_circle,0.26316,0.4,0.79412
32893,inv_half_circle,0.26316,0.4,0.82353
32894,inv_half_circle,0.26316,0.4,0.85294
32895,inv_half_circle,0.26316,0.4,0.88235
32896,inv_half_circle,0.26316,0.4,0.91176
32897,inv_half_circle,0.26316,0.4,0.94118
32898,inv_half_circle,0.26316,0.4,0.97059
32899,inv_half_circle,0.26316,0.4,1.0
32900,inv_half_circle,0.26316,0.5,0.0
32901,inv_half_circle,0.26316,0.5,0.02941
32902,inv_half_circle,0.26316,0.5,0.05882
32903,inv_half_circle,0.26316,0.5,0.08824
32904,inv_half_circle,0.26316,0.5,0.11765
32905,inv_half_circle,0.26316,0.5,0.14706
32906,inv_half_circle,0.26316,0.5,0.17647
32907,inv_half_circle,0.26316,0.5,0.20588
32908,inv_half_circle,0.26316,0.5,0.23529
32909,inv_half_circle,0.26316,0.5,0.26471
32910,inv_half_circle,0.26316,0.5,0.29412
32911,inv_half_circle,0.26316,0.5,0.32353
32912,inv_half_circle,0.26316,0.5,0.35294
32913,inv_half_circle,0.26316,0.5,0.38235
32914,inv_half_circle,0.26316,0.5,0.41176
32915,inv_half_circle,0.26316,0.5,0.44118
32916,inv_half_circle,0.26316,0.5,0.47059
32917,inv_half_circle,0.26316,0.5,0.5
32918,inv_half_circle,0.26316,0.5,0.52941
32919,inv_half_circle,0.26316,0.5,0.55882
32920,inv_half_circle,0.26316,0.5,0.58824
32921,inv_half_circle,0.26316,0.5,0.61765
32922,inv_half_circle,0.26316,0.5,0.64706
32923,inv_half_circle,0.26316,0.5,0.67647
32924,inv_half_circle,0.26316,0.5,0.70588
32925,inv_half_circle,0.26316,0.5,0.73529
32926,inv_half_circle,0.26316,0.5,0.76471
32927,inv_half_circle,0.26316,0.5,0.79412
32928,inv_half_circle,0.26316,0.5,0.82353
32929,inv_half_circle,0.26316,0.5,0.85294
32930,inv_half_circle,0.26316,0.5,0.88235
32931,inv_half_circle,0.26316,0.5,0.91176
32932,inv_half_circle,0.26316,0.5,0.94118
32933,inv_half_circle,0.26316,0.5,0.97059
32934,inv_half_circle,0.26316,0.5,1.0
32935,inv_half_circle,0.26316,0.6,0.0
32936,inv_half_circle,0.26316,0.6,0.02941
32937,inv_half_circle,0.26316,0.6,0.05882
32938,inv_half_circle,0.26316,0.6,0.08824
32939,inv_half_circle,0.26316,0.6,0.11765
32940,inv_half_circle,0.26316,0.6,0.14706
32941,inv_half_circle,0.26316,0.6,0.17647
32942,inv_half_circle,0.26316,0.6,0.20588
32943,inv_half_circle,0.26316,0.6,0.23529
32944,inv_half_circle,0.26316,0.6,0.26471
32945,inv_half_circle,0.26316,0.6,0.29412
32946,inv_half_circle,0.26316,0.6,0.32353
32947,inv_half_circle,0.26316,0.6,0.35294
32948,inv_half_circle,0.26316,0.6,0.38235
32949,inv_half_circle,0.26316,0.6,0.41176
32950,inv_half_circle,0.26316,0.6,0.44118
32951,inv_half_circle,0.26316,0.6,0.47059
32952,inv_half_circle,0.26316,0.6,0.5
32953,inv_half_circle,0.26316,0.6,0.52941
32954,inv_half_circle,0.26316,0.6,0.55882
32955,inv_half_circle,0.26316,0.6,0.58824
32956,inv_half_circle,0.26316,0.6,0.61765
32957,inv_half_circle,0.26316,0.6,0.64706
32958,inv_half_circle,0.26316,0.6,0.67647
32959,inv_half_circle,0.26316,0.6,0.70588
32960,inv_half_circle,0.26316,0.6,0.73529
32961,inv_half_circle,0.26316,0.6,0.76471
32962,inv_half_circle,0.26316,0.6,0.79412
32963,inv_half_circle,0.26316,0.6,0.82353
32964,inv_half_circle,0.26316,0.6,0.85294
32965,inv_half_circle,0.26316,0.6,0.88235
32966,inv_half_circle,0.26316,0.6,0.91176
32967,inv_half_circle,0.26316,0.6,0.94118
32968,inv_half_circle,0.26316,0.6,0.97059
32969,inv_half_circle,0.26316,0.6,1.0
32970,inv_half_circle,0.26316,0.7,0.0
32971,inv_half_circle,0.26316,0.7,0.02941
32972,inv_half_circle,0.26316,0.7,0.05882
32973,inv_half_circle,0.26316,0.7,0.08824
32974,inv_half_circle,0.26316,0.7,0.11765
32975,inv_half_circle,0.26316,0.7,0.14706
32976,inv_half_circle,0.26316,0.7,0.17647
32977,inv_half_circle,0.26316,0.7,0.20588
32978,inv_half_circle,0.26316,0.7,0.23529
32979,inv_half_circle,0.26316,0.7,0.26471
32980,inv_half_circle,0.26316,0.7,0.29412
32981,inv_half_circle,0.26316,0.7,0.32353
32982,inv_half_circle,0.26316,0.7,0.35294
32983,inv_half_circle,0.26316,0.7,0.38235
32984,inv_half_circle,0.26316,0.7,0.41176
32985,inv_half_circle,0.26316,0.7,0.44118
32986,inv_half_circle,0.26316,0.7,0.47059
32987,inv_half_circle,0.26316,0.7,0.5
32988,inv_half_circle,0.26316,0.7,0.52941
32989,inv_half_circle,0.26316,0.7,0.55882
32990,inv_half_circle,0.26316,0.7,0.58824
32991,inv_half_circle,0.26316,0.7,0.61765
32992,inv_half_circle,0.26316,0.7,0.64706
32993,inv_half_circle,0.26316,0.7,0.67647
32994,inv_half_circle,0.26316,0.7,0.70588
32995,inv_half_circle,0.26316,0.7,0.73529
32996,inv_half_circle,0.26316,0.7,0.76471
32997,inv_half_circle,0.26316,0.7,0.79412
32998,inv_half_circle,0.26316,0.7,0.82353
32999,inv_half_circle,0.26316,0.7,0.85294
33000,inv_half_circle,0.26316,0.7,0.88235
33001,inv_half_circle,0.26316,0.7,0.91176
33002,inv_half_circle,0.26316,0.7,0.94118
33003,inv_half_circle,0.26316,0.7,0.97059
33004,inv_half_circle,0.26316,0.7,1.0
33005,inv_half_circle,0.26316,0.8,0.0
33006,inv_half_circle,0.26316,0.8,0.02941
33007,inv_half_circle,0.26316,0.8,0.05882
33008,inv_half_circle,0.26316,0.8,0.08824
33009,inv_half_circle,0.26316,0.8,0.11765
33010,inv_half_circle,0.26316,0.8,0.14706
33011,inv_half_circle,0.26316,0.8,0.17647
33012,inv_half_circle,0.26316,0.8,0.20588
33013,inv_half_circle,0.26316,0.8,0.23529
33014,inv_half_circle,0.26316,0.8,0.26471
33015,inv_half_circle,0.26316,0.8,0.29412
33016,inv_half_circle,0.26316,0.8,0.32353
33017,inv_half_circle,0.26316,0.8,0.35294
33018,inv_half_circle,0.26316,0.8,0.38235
33019,inv_half_circle,0.26316,0.8,0.41176
33020,inv_half_circle,0.26316,0.8,0.44118
33021,inv_half_circle,0.26316,0.8,0.47059
33022,inv_half_circle,0.26316,0.8,0.5
33023,inv_half_circle,0.26316,0.8,0.52941
33024,inv_half_circle,0.26316,0.8,0.55882
33025,inv_half_circle,0.26316,0.8,0.58824
33026,inv_half_circle,0.26316,0.8,0.61765
33027,inv_half_circle,0.26316,0.8,0.64706
33028,inv_half_circle,0.26316,0.8,0.67647
33029,inv_half_circle,0.26316,0.8,0.70588
33030,inv_half_circle,0.26316,0.8,0.73529
33031,inv_half_circle,0.26316,0.8,0.76471
33032,inv_half_circle,0.26316,0.8,0.79412
33033,inv_half_circle,0.26316,0.8,0.82353
33034,inv_half_circle,0.26316,0.8,0.85294
33035,inv_half_circle,0.26316,0.8,0.88235
33036,inv_half_circle,0.26316,0.8,0.91176
33037,inv_half_circle,0.26316,0.8,0.94118
33038,inv_half_circle,0.26316,0.8,0.97059
33039,inv_half_circle,0.26316,0.8,1.0
33040,inv_half_circle,0.26316,0.9,0.0
33041,inv_half_circle,0.26316,0.9,0.02941
33042,inv_half_circle,0.26316,0.9,0.05882
33043,inv_half_circle,0.26316,0.9,0.08824
33044,inv_half_circle,0.26316,0.9,0.11765
33045,inv_half_circle,0.26316,0.9,0.14706
33046,inv_half_circle,0.26316,0.9,0.17647
33047,inv_half_circle,0.26316,0.9,0.20588
33048,inv_half_circle,0.26316,0.9,0.23529
33049,inv_half_circle,0.26316,0.9,0.26471
33050,inv_half_circle,0.26316,0.9,0.29412
33051,inv_half_circle,0.26316,0.9,0.32353
33052,inv_half_circle,0.26316,0.9,0.35294
33053,inv_half_circle,0.26316,0.9,0.38235
33054,inv_half_circle,0.26316,0.9,0.41176
33055,inv_half_circle,0.26316,0.9,0.44118
33056,inv_half_circle,0.26316,0.9,0.47059
33057,inv_half_circle,0.26316,0.9,0.5
33058,inv_half_circle,0.26316,0.9,0.52941
33059,inv_half_circle,0.26316,0.9,0.55882
33060,inv_half_circle,0.26316,0.9,0.58824
33061,inv_half_circle,0.26316,0.9,0.61765
33062,inv_half_circle,0.26316,0.9,0.64706
33063,inv_half_circle,0.26316,0.9,0.67647
33064,inv_half_circle,0.26316,0.9,0.70588
33065,inv_half_circle,0.26316,0.9,0.73529
33066,inv_half_circle,0.26316,0.9,0.76471
33067,inv_half_circle,0.26316,0.9,0.79412
33068,inv_half_circle,0.26316,0.9,0.82353
33069,inv_half_circle,0.26316,0.9,0.85294
33070,inv_half_circle,0.26316,0.9,0.88235
33071,inv_half_circle,0.26316,0.9,0.91176
33072,inv_half_circle,0.26316,0.9,0.94118
33073,inv_half_circle,0.26316,0.9,0.97059
33074,inv_half_circle,0.26316,0.9,1.0
33075,inv_half_circle,0.26316,1.0,0.0
33076,inv_half_circle,0.26316,1.0,0.02941
33077,inv_half_circle,0.26316,1.0,0.05882
33078,inv_half_circle,0.26316,1.0,0.08824
33079,inv_half_circle,0.26316,1.0,0.11765
33080,inv_half_circle,0.26316,1.0,0.14706
33081,inv_half_circle,0.26316,1.0,0.17647
33082,inv_half_circle,0.26316,1.0,0.20588
33083,inv_half_circle,0.26316,1.0,0.23529
33084,inv_half_circle,0.26316,1.0,0.26471
33085,inv_half_circle,0.26316,1.0,0.29412
33086,inv_half_circle,0.26316,1.0,0.32353
33087,inv_half_circle,0.26316,1.0,0.35294
33088,inv_half_circle,0.26316,1.0,0.38235
33089,inv_half_circle,0.26316,1.0,0.41176
33090,inv_half_circle,0.26316,1.0,0.44118
33091,inv_half_circle,0.26316,1.0,0.47059
33092,inv_half_circle,0.26316,1.0,0.5
33093,inv_half_circle,0.26316,1.0,0.52941
33094,inv_half_circle,0.26316,1.0,0.55882
33095,inv_half_circle,0.26316,1.0,0.58824
33096,inv_half_circle,0.26316,1.0,0.61765
33097,inv_half_circle,0.26316,1.0,0.64706
33098,inv_half_circle,0.26316,1.0,0.67647
33099,inv_half_circle,0.26316,1.0,0.70588
33100,inv_half_circle,0.26316,1.0,0.73529
33101,inv_half_circle,0.26316,1.0,0.76471
33102,inv_half_circle,0.26316,1.0,0.79412
33103,inv_half_circle,0.26316,1.0,0.82353
33104,inv_half_circle,0.26316,1.0,0.85294
33105,inv_half_circle,0.26316,1.0,0.88235
33106,inv_half_circle,0.26316,1.0,0.91176
33107,inv_half_circle,0.26316,1.0,0.94118
33108,inv_half_circle,0.26316,1.0,0.97059
33109,inv_half_circle,0.26316,1.0,1.0
33110,inv_half_circle,0.31579,0.0,0.0
33111,inv_half_circle,0.31579,0.0,0.02941
33112,inv_half_circle,0.31579,0.0,0.05882
33113,inv_half_circle,0.31579,0.0,0.08824
33114,inv_half_circle,0.31579,0.0,0.11765
33115,inv_half_circle,0.31579,0.0,0.14706
33116,inv_half_circle,0.31579,0.0,0.17647
33117,inv_half_circle,0.31579,0.0,0.20588
33118,inv_half_circle,0.31579,0.0,0.23529
33119,inv_half_circle,0.31579,0.0,0.26471
